moment_id,set_id,play_id,serialNumber
953908,2,58,3555
958142,2,64,3588
961111,2,205,3062
953513,2,61,3535
953570,2,61,3592
957807,2,138,3554
952854,2,85,3551
956425,2,182,2268
958079,2,64,3525
965779,2,61,3625
970952,2,173,2814
970166,2,177,2378
970652,2,79,3647
966093,2,140,3639
965830,2,176,2362
970454,2,177,2396
963566,2,331,1111
965778,2,61,3624
963225,2,81,3606
970590,2,185,2296
965011,2,173,2768
969033,2,177,2370
967959,2,81,3630
971623,2,176,2395
962815,2,129,3596
962610,2,246,2089
963219,2,81,3600
962606,2,246,2085
964438,2,140,3619
963579,2,116,3600
962674,2,225,2891
971141,2,79,3656
969404,2,173,2796
971404,2,176,2386
1109956,2,79,3666
1110574,2,195,2348
1120072,2,177,2484
1117981,2,177,2448
1117086,2,195,2395
1119901,2,246,2215
1115231,2,61,3697
1116859,2,195,2378
1119914,2,246,2228
1114359,2,140,3710
1109555,2,290,1155
1114147,2,156,3257
1112542,2,246,2161
1109824,2,130,3680
1108863,2,164,2817
1115230,2,61,3696
1116867,2,195,2386
1117856,2,307,1206
1111838,2,121,3686
708611,2,150,3060
643811,2,22,2884
726677,2,93,3161
673340,2,28,2972
646999,2,173,2037
659034,2,85,2935
703288,2,177,1809
722219,2,73,3130
672206,2,65,2963
636512,2,56,2852
745533,2,183,1992
746224,2,216,2628
711272,2,150,3084
734423,2,177,1879
712197,2,313,109
730320,2,141,3200
666493,2,116,2949
731727,2,83,3212
761626,2,311,222
671617,2,129,2972
648442,2,225,2173
668665,2,77,2944
703869,2,70,3063
735341,2,91,3140
704937,2,98,3084
713041,2,176,1835
652355,2,124,2891
670194,2,107,2949
669226,2,77,2968
715961,2,175,1843
733495,2,116,3242
646571,2,204,2410
623535,2,56,2824
659913,2,139,2960
710611,2,107,3088
711461,2,205,2602
713832,2,13,3084
709681,2,274,999
750444,2,228,2438
655303,2,46,2886
659400,2,183,1690
655070,2,116,2920
669830,2,175,1725
663789,2,203,2483
740957,2,139,3202
750075,2,244,2351
735928,2,56,3189
646024,2,205,2400
738724,2,91,3272
644804,2,129,2889
650541,2,228,2149
711063,2,28,3042
741449,2,87,3231
759813,2,282,458
656764,2,205,2425
709369,2,90,3064
711085,2,28,3064
673405,2,124,2959
632286,2,124,2841
712574,2,83,3091
654906,2,90,2909
706623,2,22,3077
643314,2,90,2879
627455,2,73,2803
625269,2,138,2820
704040,2,43,3063
630856,2,13,2844
657159,2,46,2917
657089,2,280,129
644788,2,28,2895
664468,2,176,1713
662040,2,176,1702
706043,2,36,3071
715785,2,289,165
669468,2,46,2979
647304,2,141,2890
631315,2,266,715
665221,2,168,2095
656773,2,205,2434
663670,2,98,2935
630064,2,180,1582
631471,2,177,1593
713624,2,52,3092
628784,2,24,2822
660004,2,167,2089
711072,2,28,3051
629566,2,183,1567
735365,2,91,3164
736930,2,175,2025
705878,2,73,3057
636499,2,56,2839
643178,2,64,2906
713603,2,52,3071
703211,2,79,3080
660592,2,185,1612
741458,2,87,3240
715103,2,58,3088
649996,2,77,2885
705253,2,141,3059
636952,2,197,1495
645408,2,64,2930
707783,2,249,1538
662754,2,173,2112
711466,2,87,3047
708533,2,316,99
710045,2,183,1802
646994,2,173,2032
662053,2,138,2946
664333,2,52,2961
637149,2,24,2834
624835,2,93,2816
763468,2,205,2726
646616,2,168,2044
644179,2,139,2900
625348,2,180,1564
706635,2,22,3089
649401,2,56,2908
636211,2,257,766
712622,2,312,113
722226,2,73,3137
740204,2,83,3253
731172,2,109,3133
647870,2,65,2914
667721,2,150,2958
635468,2,216,2353
662248,2,58,2959
630962,2,93,2850
749328,2,205,2619
710561,2,116,3069
625346,2,180,1562
651014,2,150,2892
663623,2,138,2972
714622,2,195,1730
709863,2,302,111
668260,2,141,2986
656738,2,124,2918
735882,2,56,3143
631914,2,175,1574
624676,2,141,2811
631349,2,46,2850
669100,2,90,2970
668235,2,141,2961
712497,2,65,3087
1109941,2,166,2814
1113049,2,246,2173
1115046,2,14,3688
1127983,2,305,1283
1109774,2,192,2345
1119184,2,50,3718
1121001,2,292,1231
1120207,2,103,3730
1112539,2,246,2158
1123798,2,308,1253
1121186,2,308,1236
1121757,2,246,2241
1131890,2,26,3806
1127374,2,310,1289
1129232,2,164,2951
1127250,2,314,1285
1151462,2,268,1908
1133653,2,310,1338
1141152,2,261,1846
1161125,2,59,3965
1135884,2,195,2557
1141533,2,193,2583
1136397,2,277,1336
1148993,2,103,3968
1138606,2,227,3125
1133986,2,281,1321
1153697,2,267,1850
1153735,2,268,1932
1135400,2,195,2501
1149727,2,305,1350
1138147,2,195,2604
1144084,2,320,1406
1006027,26,470,363
867662,26,411,1513
1000657,26,458,2243
996817,26,457,2028
1184397,26,493,357
1215655,26,514,1740
1254812,26,496,2897
1099816,26,475,3402
1220427,26,505,1637
1236540,26,497,2250
1234917,26,491,2752
1179278,26,514,113
1099563,26,462,3524
994467,26,458,678
1022776,26,465,862
1024020,26,473,731
872854,26,403,1205
1201406,26,512,1491
845578,26,410,429
1026548,26,472,1009
1226438,26,503,2273
858997,26,400,848
1042744,26,480,1705
929432,26,400,3408
873840,26,397,941
1180440,26,510,150
886725,26,407,2201
1033988,26,477,1074
1235635,26,510,2595
1274436,26,512,3771
1185168,26,494,128
1229612,26,513,1072
933202,26,391,3803
989566,26,455,902
1220483,26,505,1693
1201661,26,489,1496
1253583,26,496,2793
1062582,26,481,2293
1199331,26,507,1291
1013626,26,476,337
1243374,26,514,2709
1184443,26,511,403
1015218,26,463,554
1026912,26,467,1123
1017303,26,484,264
992204,26,457,790
874419,26,387,1895
1244471,26,493,2556
1052763,26,477,1474
1061120,26,481,1956
1201043,26,504,503
851202,26,404,678
1267085,26,511,3295
1073591,26,468,2927
1043283,26,467,1994
1036439,26,481,1025
1058158,26,475,2119
840766,26,396,117
1270728,26,513,3313
867743,26,411,1594
1054900,26,462,1986
1250952,26,511,2912
1007311,26,466,272
870321,26,398,1047
1275629,26,491,3839
1046012,26,475,1848
1065564,26,474,2400
1069450,26,464,2661
1209303,26,503,1388
1213183,26,499,1518
1037346,26,465,1557
838534,26,389,385
1256229,26,491,3189
1092622,26,474,3708
1012703,26,462,539
928752,26,396,3353
830106,26,383,1707
920939,26,383,3540
855807,26,394,1158
1208903,26,509,1738
1104775,26,468,3736
1077667,26,463,2878
1069393,26,462,2479
1192394,26,509,1104
1183802,26,501,137
1054142,26,462,1853
998528,26,455,2864
1000603,26,458,2189
1025780,26,464,1241
998475,26,455,2811
1270446,26,510,3531
1218513,26,493,1348
1106078,26,472,3914
1280293,26,488,3753
860761,26,398,737
923246,26,389,3472
846263,26,395,239
1033278,26,469,1239
844365,26,411,341
839200,26,389,801
1280907,26,505,3867
1178153,26,500,238
890032,26,405,1508
1232529,26,498,2364
1035676,26,469,1262
1230179,26,497,1889
857271,26,392,872
1018306,26,471,267
1105598,26,478,3934
860378,26,398,479
1256231,26,491,3191
1049427,26,476,1513
1037309,26,465,1520
1090764,26,455,3850
1245053,26,512,2638
1204896,26,494,481
1256751,26,501,2961
1263190,26,493,3400
827080,26,383,181
1030661,26,468,1497
992867,26,455,1953
1243252,26,510,2837
1015242,26,463,578
998113,26,455,2449
1254604,26,510,3064
1258913,26,506,3373
1057862,26,478,2823
1177208,26,498,168
908917,26,407,2893
944134,26,391,3985
1253860,26,513,2195
1031592,26,484,678
1275507,26,509,3842
1222330,26,492,1665
1264888,26,503,3848
1090319,26,476,3655
1026256,26,475,717
1059437,26,476,2148
1062224,26,457,3810
1223861,26,492,1946
1059958,26,468,2294
1279107,26,498,3942
1186038,26,505,748
1252551,26,503,3136
1210048,26,512,1633
1052202,26,478,2038
1197535,26,512,1245
1215631,26,514,1716
1220474,26,505,1684
1083986,26,464,3197
1079852,26,459,3188
1229152,26,509,2862
1262076,26,489,3286
991450,26,455,1661
1078526,26,484,2862
1047688,26,467,2149
1029894,26,476,980
1017642,26,480,478
1263511,26,494,3471
1177719,26,507,179
1003718,26,456,2804
1245122,26,512,2707
1081667,26,467,3253
1013942,26,459,1528
1258224,26,496,3059
1223098,26,505,1808
1011195,26,463,156
1240661,26,499,2996
1057674,26,472,2010
1045003,26,469,1714
1021316,26,465,652
1164325,26,486,410
882630,26,396,1481
1045860,26,481,1446
1247707,26,498,3167
1205488,26,494,573
1101153,26,456,3989
1216986,26,498,1696
1233351,26,497,2061
1176033,26,512,118
1015219,26,463,555
1194036,26,490,871
860656,26,398,632
1086527,26,475,2738
1195396,26,507,1106
1278991,26,507,3826
1271106,26,514,3566
1223211,26,498,1796
1103180,26,468,3391
1018475,26,463,686
1071469,26,464,2805
1055001,26,484,1462
1028752,26,456,3338
1239469,26,490,2554
1251614,26,491,3074
838304,26,386,1280
1165312,26,489,147
1201390,26,512,1475
1011525,26,480,361
1012966,26,463,302
866984,26,407,1335
992761,26,456,1222
1010217,26,461,928
1207285,26,508,1120
997205,26,459,291
831114,26,383,2340
1210384,26,505,1469
1005288,26,478,249
1057988,26,481,1699
879475,26,407,1951
1054972,26,484,1433
842978,26,399,454
1185582,26,514,417
1105975,26,484,3936
1033144,26,484,855
923211,26,389,3437
830931,26,383,2157
1226227,26,511,2062
932732,26,400,3583
1220736,26,509,2321
1009966,26,474,552
945072,26,407,3923
1078702,26,474,3038
1248500,26,502,2710
901974,26,405,2075
1231901,26,487,3236
908565,26,407,2791
1263545,26,513,2880
1196696,26,487,2531
1270979,26,506,3564
887633,26,387,2609
1060667,26,465,2628
1010512,26,481,98
1007799,26,461,635
1097087,26,477,3423
1251023,26,511,2983
998999,26,457,2460
1000130,26,458,1966
1098995,26,462,3206
999259,26,458,1845
989816,26,457,402
1198285,26,509,1370
1078095,26,480,2681
1273885,26,492,3595
850754,26,401,605
875737,26,397,1213
1199984,26,499,1069
1064645,26,464,2606
1249570,26,498,3405
1101139,26,456,3975
1204568,26,510,1403
878946,26,391,1547
1185689,26,496,399
864168,26,411,1269
1059218,26,482,1804
996501,26,456,2212
1078584,26,480,2795
1044786,26,474,1872
1047685,26,467,2146
1087832,26,477,2668
914537,26,387,2888
1263809,26,497,3394
859183,26,400,909
1098802,26,462,3013
876517,26,391,1493
1008169,26,459,755
1036902,26,480,1613
1043480,26,463,1566
849709,26,411,560
1231605,26,491,2690
1249681,26,499,3141
993209,26,456,1295
870338,26,398,1064
836459,26,387,810
1067668,26,473,2254
830041,26,383,1642
1200919,26,513,379
1052319,26,480,2030
873894,26,397,995
1212858,26,492,1318
1281054,26,492,3639
1174925,26,486,3135
857303,26,407,1154
1276940,26,513,3525
1008658,26,473,119
1186394,26,512,479
1063612,26,456,3698
1196613,26,491,1073
1262389,26,494,3349
1178589,26,502,174
1225714,26,488,2174
1250288,26,496,2748
1190965,26,513,175
848463,26,408,314
1074003,26,459,3089
1043383,26,468,1719
994322,26,456,1658
1224256,26,507,2466
1080506,26,467,3217
1177256,26,498,216
853286,26,395,262
1025785,26,464,1246
1167384,26,486,1344
1261193,26,502,3028
1174099,26,491,559
994268,26,456,1604
1027871,26,467,1207
909335,26,394,2686
1181655,26,488,1490
1069964,26,462,2550
1093482,26,472,3568
1045826,26,481,1412
1184085,26,497,295
1002776,26,458,2612
906296,26,400,2522
1246653,26,503,2988
1010627,26,478,463
1015133,26,463,469
1012276,26,478,737
1076923,26,481,2884
1253702,26,489,2787
1276960,26,513,3545
1030848,26,471,809
1251005,26,511,2965
830109,26,383,1710
1011679,26,472,265
1062549,26,481,2260
837946,26,387,1047
1275579,26,491,3789
1072580,26,457,3916
1265033,26,512,3618
1003620,26,456,2706
934020,26,407,3371
1229504,26,511,2339
1185155,26,494,115
1053756,26,468,2092
1167111,26,489,321
1049992,26,463,1828
1266009,26,509,3469
1272676,26,488,3511
1034125,26,480,1211
1249748,26,499,3208
1043872,26,474,1708
1199763,26,502,1473
887553,26,387,2529
1035623,26,466,1084
1188954,26,506,914
1205105,26,499,1440
1258735,26,496,3195
1231204,26,508,1414
1031035,26,455,3496
1030386,26,481,847
1064341,26,473,2177
1239366,26,490,2451
937970,26,405,3446
1219467,26,514,1802
1250476,26,491,2936
905994,26,391,2720
1175851,26,490,436
991501,26,455,1712
1000902,26,460,738
933044,26,400,3645
1172566,26,489,526
868477,26,400,1203
1217488,26,497,1573
1185798,26,512,258
845245,26,407,346
994053,26,456,1389
1039813,26,465,1649
1000957,26,460,793
1239443,26,490,2528
1074021,26,459,3107
1193824,26,487,2409
924754,26,389,3605
834503,26,389,104
1044422,26,465,2008
874102,26,387,1828
850572,26,397,173
1201538,26,487,2748
1070327,26,463,2538
1178957,26,498,417
1200303,26,512,1263
1007858,26,461,694
1227619,26,506,2954
1029280,26,480,866
1204075,26,508,910
1019580,26,469,416
1039821,26,465,1657
1064614,26,464,2575
880768,26,400,1744
996701,26,457,1912
1005119,26,458,2705
1051919,26,472,1755
1090691,26,455,3777
1169792,26,486,2127
851567,26,412,418
845722,26,407,448
1001837,26,457,2923
1211138,26,514,1348
1265765,26,496,3600
995715,26,457,1551
1041139,26,475,1600
1028613,26,465,1074
1280192,26,491,3902
1087564,26,484,3275
1210358,26,505,1443
993596,26,458,557
1168466,26,486,1801
1269175,26,507,3510
1019859,26,473,445
1199808,26,495,393
1274872,26,511,3832
1177008,26,506,93
1013276,26,457,3487
1243821,26,512,2531
1216250,26,492,1460
1233376,26,497,2086
861716,26,401,817
1173998,26,487,2083
1025638,26,468,974
1026717,26,473,803
930315,26,411,3041
1104656,26,468,3617
1217246,26,487,3081
1282309,26,513,3894
1090877,26,480,3088
1065629,26,474,2465
1167397,26,486,1357
1277794,26,502,3504
930457,26,394,3433
1210420,26,493,1130
876467,26,391,1443
1030851,26,471,812
1282303,26,513,3888
1243336,26,514,2671
1217447,26,497,1532
1207476,26,502,1811
1218169,26,507,2004
923773,26,383,3999
1164227,26,488,187
1257139,26,510,3224
876827,26,387,2053
930479,26,394,3455
1196011,26,494,346
1225674,26,488,2134
1037285,26,469,1496
1260544,26,494,3129
828272,26,383,873
1185561,26,514,396
1003880,26,466,216
941108,26,396,3834
1052289,26,478,2125
1253748,26,489,2833
1221053,26,509,2388
1022196,26,480,657
1084916,26,473,3127
1011747,26,472,333
1081974,26,474,3185
1261853,26,489,3188
1000172,26,458,2008
994621,26,456,1832
1065631,26,474,2467
838575,26,389,426
1173623,26,490,333
1209996,26,507,1831
1270418,26,510,3503
1039366,26,473,952
931093,26,411,3194
852262,26,394,863
1191661,26,505,1121
1237515,26,514,2350
1200015,26,499,1100
924867,26,394,3093
906868,26,411,2594
1093515,26,472,3601
1224103,26,511,1938
1233165,26,512,2250
916059,26,391,2910
1277024,26,513,3609
1006766,26,467,102
896612,26,389,2463
1186246,26,505,831
1237331,26,509,2916
935709,26,400,3810
1017928,26,461,1264
1035534,26,480,1370
1234688,26,493,1773
1009408,26,484,244
852521,26,394,997
1082845,26,477,2556
1059139,26,484,1850
932319,26,389,3920
1066845,26,475,2306
1193967,26,490,802
1178868,26,500,328
1218308,26,491,2018
1261227,26,502,3062
905568,26,398,2419
1187336,26,499,296
1037372,26,465,1583
1215868,26,487,2953
1207527,26,502,1862
1066975,26,481,2561
869083,26,407,1559
832281,26,387,132
931344,26,407,3195
1223974,26,499,2184
854085,26,407,936
832162,26,385,388
1029922,26,469,1008
1022119,26,466,830
1194881,26,490,1091
1255081,26,513,2416
1256857,26,492,2692
1017421,26,472,507
1040848,26,465,1809
927392,26,405,3118
1002410,26,483,121
1271859,26,492,3319
1010782,26,478,618
1209215,26,501,1800
882641,26,396,1492
1040721,26,472,1432
1215452,26,501,1912
911698,26,405,2674
1186458,26,503,543
832233,26,385,459
1090575,26,472,3161
1009460,26,459,1171
1088031,26,472,3117
1094428,26,464,3514
1253883,26,513,2218
1233611,26,507,2571
988612,26,455,198
1211827,26,490,1287
998096,26,455,2432
1203566,26,502,1526
1268186,26,512,3646
1083269,26,473,2980
1171316,26,487,1526
917041,26,387,3017
1186160,26,502,495
1011164,26,468,125
1277865,26,502,3575
917613,26,383,3339
1207631,26,494,841
928791,26,387,3642
1276099,26,501,3559
861039,26,389,1390
886541,26,396,1517
1275407,26,509,3742
1010723,26,478,559
1245048,26,512,2633
1164177,26,488,137
1165118,26,486,578
940356,26,398,3582
911133,26,396,2734
1205226,26,514,1061
1034543,26,463,1129
1025694,26,464,1155
1034498,26,461,1709
1214269,26,507,1979
1015237,26,463,573
841324,26,396,175
1013407,26,457,3618
1051992,26,472,1828
833733,26,388,334
1267225,26,491,3435
1263697,26,493,3532
1223681,26,502,2016
1031356,26,477,942
874117,26,387,1843
1218168,26,507,2003
1215814,26,487,2899
1234237,26,499,2697
1348338,26,507,4048
1275613,26,491,3823
994088,26,456,1424
1040031,26,457,3742
1081685,26,467,3271
924630,26,396,3106
1077581,26,478,3292
1196732,26,487,2567
1230061,26,502,2146
1170355,26,486,2315
850064,26,393,540
881887,26,387,2363
1254145,26,493,2980
1199595,26,507,1430
1173804,26,488,1139
1255401,26,492,2611
1214158,26,506,2118
1261384,26,493,3344
1032782,26,475,1368
1010350,26,472,186
1251328,26,497,2663
938649,26,411,3500
1165494,26,488,454
1200782,26,508,742
1004016,26,478,102
1177159,26,492,369
1275788,26,505,3498
1058211,26,484,1547
1215648,26,514,1733
1335514,26,491,4474
1000295,26,460,506
1178395,26,511,355
1276564,26,501,3649
1235398,26,493,1983
1309169,26,462,4379
1243842,26,512,2552
1177493,26,497,203
1199128,26,502,1338
1106373,26,480,3709
1246083,26,503,2793
1222588,26,491,2423
1224129,26,511,1964
1238537,26,498,2497
1169245,26,487,830
1183087,26,508,297
1004911,26,464,372
1068001,26,484,2462
1256693,26,501,2903
1022173,26,480,634
997442,26,457,2153
1056843,26,462,2304
1323191,26,481,4026
1193877,26,487,2462
1220146,26,503,1731
1279998,26,502,3833
1014497,26,461,1208
1268323,26,494,3533
1259403,26,503,3488
1165248,26,492,83
915308,26,396,2909
932385,26,389,3986
994089,26,456,1425
1351550,26,507,4760
1357568,26,511,4903
1301154,26,456,4614
859814,26,399,1290
1241708,26,514,2543
1075787,26,465,3373
1043155,26,467,1866
1073167,26,474,2753
1280044,26,487,3879
1019766,26,469,602
1278577,26,499,3912
1052372,26,480,2083
1031802,26,479,638
1316215,26,472,4550
1199030,26,499,990
898944,26,411,2170
1204142,26,508,977
1347139,26,501,4849
1217007,26,498,1717
1221158,26,509,2493
1232968,26,489,2053
1178379,26,511,339
895693,26,407,2294
1336742,26,493,4577
1284745,26,389,4205
1019802,26,473,388
1342624,26,497,4834
1255420,26,494,2755
916935,26,383,3036
1030166,26,482,252
1035206,26,481,917
1219346,26,499,2056
1009239,26,464,450
1338328,26,498,4288
1005302,26,480,138
1264159,26,507,3494
1320671,26,475,4381
1311873,26,463,4708
1011717,26,472,303
1045828,26,481,1414
920037,26,387,3388
1030499,26,477,835
1066401,26,459,2737
1107613,26,468,3824
1062148,26,463,2234
1223966,26,499,2176
1061325,26,469,1911
1170372,26,486,2332
916278,26,405,2879
829246,26,384,597
1279384,26,506,3969
1174153,26,491,613
1207699,26,497,909
